accX,accY,accZ,time,microseconds
-6299,5070,-1358,"2022-04-13 10:22:45",1460703
-6299,5053,-1361,"2022-04-13 10:22:45",1461696
-6307,5052,-1359,"2022-04-13 10:22:45",1462689
-6288,5033,-1365,"2022-04-13 10:22:45",1463682
-6285,5046,-1383,"2022-04-13 10:22:45",1464675
-6289,5076,-1371,"2022-04-13 10:22:45",1465668
-6283,5060,-1361,"2022-04-13 10:22:45",1466661
-6288,5036,-1354,"2022-04-13 10:22:45",1467654
-6272,5064,-1360,"2022-04-13 10:22:45",1468647
-6262,5046,-1370,"2022-04-13 10:22:45",1469640
-6281,5031,-1345,"2022-04-13 10:22:45",1470633
-6300,5048,-1350,"2022-04-13 10:22:45",1471626
-6295,5026,-1361,"2022-04-13 10:22:45",1472619
-6292,5042,-1380,"2022-04-13 10:22:45",1473612
-6278,5045,-1355,"2022-04-13 10:22:45",1474605
-6284,5062,-1362,"2022-04-13 10:22:45",1475598
-6298,5041,-1370,"2022-04-13 10:22:45",1476591
-6319,5044,-1356,"2022-04-13 10:22:45",1477584
-6288,5046,-1345,"2022-04-13 10:22:45",1478577
-6309,5047,-1350,"2022-04-13 10:22:45",1479570
-6291,5064,-1360,"2022-04-13 10:22:45",1480563
-6280,5060,-1359,"2022-04-13 10:22:45",1481556
-6280,5052,-1369,"2022-04-13 10:22:45",1482549
-6295,5070,-1372,"2022-04-13 10:22:45",1483542
-6294,5022,-1380,"2022-04-13 10:22:45",1484535
-6284,5039,-1380,"2022-04-13 10:22:45",1485528
-6282,5055,-1374,"2022-04-13 10:22:45",1486521
-6299,5046,-1355,"2022-04-13 10:22:45",1487514
-6308,5062,-1358,"2022-04-13 10:22:45",1488507
-6285,5068,-1355,"2022-04-13 10:22:45",1489500
-6288,5050,-1364,"2022-04-13 10:22:45",1490493
-6288,5027,-1360,"2022-04-13 10:22:45",1491486
-6314,5067,-1347,"2022-04-13 10:22:45",1492479
-6307,5029,-1366,"2022-04-13 10:22:45",1493472
-6278,5044,-1370,"2022-04-13 10:22:45",1494465
-6294,5060,-1388,"2022-04-13 10:22:45",1495458
-6306,5072,-1370,"2022-04-13 10:22:45",1496451
-6298,5074,-1360,"2022-04-13 10:22:45",1497444
-6263,5045,-1360,"2022-04-13 10:22:45",1498437
-6272,5037,-1394,"2022-04-13 10:22:45",1499430
-6279,5040,-1380,"2022-04-13 10:22:45",1500423
-6290,5038,-1395,"2022-04-13 10:22:45",1501416
-6308,5046,-1409,"2022-04-13 10:22:45",1502409
-6297,5044,-1380,"2022-04-13 10:22:45",1503402
-6297,5017,-1374,"2022-04-13 10:22:45",1504395
-6279,5043,-1347,"2022-04-13 10:22:45",1505388
-6279,5062,-1366,"2022-04-13 10:22:45",1506381
-6288,5054,-1343,"2022-04-13 10:22:45",1507374
-6280,5030,-1336,"2022-04-13 10:22:45",1508367
-6288,5057,-1370,"2022-04-13 10:22:45",1509360
-6283,5042,-1346,"2022-04-13 10:22:45",1510353
-6293,5070,-1377,"2022-04-13 10:22:45",1511346
-6282,5064,-1374,"2022-04-13 10:22:45",1512339
-6299,5046,-1392,"2022-04-13 10:22:45",1513332
-6298,5050,-1386,"2022-04-13 10:22:45",1514325
-6282,5048,-1356,"2022-04-13 10:22:45",1515318
-6289,5059,-1375,"2022-04-13 10:22:45",1516311
-6288,5041,-1362,"2022-04-13 10:22:45",1517304
-6309,5027,-1376,"2022-04-13 10:22:45",1518297
-6295,5028,-1396,"2022-04-13 10:22:45",1519290
-6297,5034,-1390,"2022-04-13 10:22:45",1520283
-6310,5035,-1365,"2022-04-13 10:22:45",1521276
-6301,5034,-1361,"2022-04-13 10:22:45",1522269
-6278,5054,-1390,"2022-04-13 10:22:45",1523262
-6278,5043,-1390,"2022-04-13 10:22:45",1524255
-6278,5052,-1367,"2022-04-13 10:22:45",1525248
-6303,5054,-1364,"2022-04-13 10:22:45",1526241
-6290,5034,-1370,"2022-04-13 10:22:45",1527234
-6284,5045,-1382,"2022-04-13 10:22:45",1528227
-6282,5044,-1375,"2022-04-13 10:22:45",1529220
-6319,5051,-1376,"2022-04-13 10:22:45",1530213
-6311,5046,-1372,"2022-04-13 10:22:45",1531206
-6287,5042,-1361,"2022-04-13 10:22:45",1532199
-6290,5039,-1341,"2022-04-13 10:22:45",1533192
-6296,5046,-1350,"2022-04-13 10:22:45",1534185
-6303,5047,-1369,"2022-04-13 10:22:45",1535178
-6303,5034,-1359,"2022-04-13 10:22:45",1536171
-6292,5054,-1386,"2022-04-13 10:22:45",1537164
-6276,5055,-1373,"2022-04-13 10:22:45",1538157
-6300,5034,-1369,"2022-04-13 10:22:45",1539150
-6285,5056,-1373,"2022-04-13 10:22:45",1540143
-6302,5044,-1351,"2022-04-13 10:22:45",1541136
-6290,5039,-1379,"2022-04-13 10:22:45",1542129
-6288,5028,-1368,"2022-04-13 10:22:45",1543122
-6310,5045,-1361,"2022-04-13 10:22:45",1544115
-6295,5039,-1362,"2022-04-13 10:22:45",1545108
-6257,5050,-1355,"2022-04-13 10:22:45",1546101
-6260,5052,-1380,"2022-04-13 10:22:45",1547094
-6283,5045,-1379,"2022-04-13 10:22:45",1548087
-6272,5034,-1336,"2022-04-13 10:22:45",1549080
-6294,5027,-1350,"2022-04-13 10:22:45",1550073
-6295,5046,-1357,"2022-04-13 10:22:45",1551066
-6294,5036,-1406,"2022-04-13 10:22:45",1552059
-6311,5028,-1374,"2022-04-13 10:22:45",1553052
-6286,5050,-1388,"2022-04-13 10:22:45",1554045
-6304,5027,-1374,"2022-04-13 10:22:45",1555038
-6308,5042,-1335,"2022-04-13 10:22:45",1556031
-6292,5041,-1360,"2022-04-13 10:22:45",1557024
-6297,5044,-1334,"2022-04-13 10:22:45",1558017
-6301,5046,-1346,"2022-04-13 10:22:45",1559010
-6305,5049,-1376,"2022-04-13 10:22:45",1560003
-6283,5050,-1383,"2022-04-13 10:22:45",1560996
-6288,5036,-1376,"2022-04-13 10:22:45",1561989
-6288,5021,-1362,"2022-04-13 10:22:45",1562982
-6298,5070,-1362,"2022-04-13 10:22:45",1563975
-6293,5052,-1365,"2022-04-13 10:22:45",1564968
-6315,5058,-1375,"2022-04-13 10:22:45",1565961
-6308,5042,-1357,"2022-04-13 10:22:45",1566954
-6295,5053,-1354,"2022-04-13 10:22:45",1567947
-6283,5039,-1375,"2022-04-13 10:22:45",1568940
-6292,5018,-1364,"2022-04-13 10:22:45",1569933
-6311,5022,-1380,"2022-04-13 10:22:45",1570926
-6298,5040,-1393,"2022-04-13 10:22:45",1571919
-6298,5019,-1379,"2022-04-13 10:22:45",1572912
-6280,5037,-1360,"2022-04-13 10:22:45",1573905
-6283,5043,-1370,"2022-04-13 10:22:45",1574898
-6282,5046,-1376,"2022-04-13 10:22:45",1575891
-6298,5062,-1368,"2022-04-13 10:22:45",1576884
-6298,5074,-1369,"2022-04-13 10:22:45",1577877
-6293,5067,-1398,"2022-04-13 10:22:45",1578870
-6307,5050,-1371,"2022-04-13 10:22:45",1579863
-6294,5041,-1392,"2022-04-13 10:22:45",1580856
-6278,5052,-1379,"2022-04-13 10:22:45",1581849
-6302,5061,-1364,"2022-04-13 10:22:45",1582842
-6293,5046,-1349,"2022-04-13 10:22:45",1583835
-6278,5036,-1366,"2022-04-13 10:22:45",1584828
-6297,5039,-1367,"2022-04-13 10:22:45",1585821
-6294,5038,-1366,"2022-04-13 10:22:45",1586814
-6304,5048,-1370,"2022-04-13 10:22:45",1587807
-6312,5045,-1355,"2022-04-13 10:22:45",1588800
-6308,5030,-1356,"2022-04-13 10:22:45",1589793
-6303,5020,-1374,"2022-04-13 10:22:45",1590786
-6282,5037,-1410,"2022-04-13 10:22:45",1591779
-6295,5055,-1359,"2022-04-13 10:22:45",1592772
-6283,5051,-1372,"2022-04-13 10:22:45",1593765
-6304,5050,-1337,"2022-04-13 10:22:45",1594758
-6318,5054,-1376,"2022-04-13 10:22:45",1595751
-6302,5049,-1387,"2022-04-13 10:22:45",1596744
-6290,5064,-1356,"2022-04-13 10:22:45",1597737
-6298,5062,-1354,"2022-04-13 10:22:45",1598730
-6301,5050,-1387,"2022-04-13 10:22:45",1599723
-6292,5037,-1359,"2022-04-13 10:22:45",1600716
-6298,5030,-1370,"2022-04-13 10:22:45",1601709
-6299,5036,-1360,"2022-04-13 10:22:45",1602702
-6291,5044,-1352,"2022-04-13 10:22:45",1603695
-6288,5076,-1346,"2022-04-13 10:22:45",1604688
-6304,5058,-1375,"2022-04-13 10:22:45",1605681
-6300,5036,-1360,"2022-04-13 10:22:45",1606674
-6298,5024,-1340,"2022-04-13 10:22:45",1607667
-6310,5062,-1352,"2022-04-13 10:22:45",1608660
-6288,5058,-1374,"2022-04-13 10:22:45",1609653
-6301,5064,-1386,"2022-04-13 10:22:45",1610646
-6305,5067,-1375,"2022-04-13 10:22:45",1611639
-6282,5046,-1374,"2022-04-13 10:22:45",1612632
-6278,5050,-1377,"2022-04-13 10:22:45",1613625
-6297,5042,-1375,"2022-04-13 10:22:45",1614618
-6279,5058,-1347,"2022-04-13 10:22:45",1615611
-6297,5048,-1356,"2022-04-13 10:22:45",1616604
-6308,5040,-1357,"2022-04-13 10:22:45",1617597
-6302,5051,-1366,"2022-04-13 10:22:45",1618590
-6288,5050,-1376,"2022-04-13 10:22:45",1619583
-6286,5057,-1385,"2022-04-13 10:22:45",1620576
-6298,5076,-1386,"2022-04-13 10:22:45",1621569
-6291,5052,-1373,"2022-04-13 10:22:45",1622562
-6298,5028,-1340,"2022-04-13 10:22:45",1623555
-6298,5043,-1379,"2022-04-13 10:22:45",1624548
-6308,5052,-1365,"2022-04-13 10:22:45",1625541
-6296,5037,-1378,"2022-04-13 10:22:45",1626534
-6287,5036,-1382,"2022-04-13 10:22:45",1627527
-6305,5044,-1366,"2022-04-13 10:22:45",1628520
-6304,5020,-1350,"2022-04-13 10:22:45",1629513
-6297,5053,-1362,"2022-04-13 10:22:45",1630506
-6295,5045,-1349,"2022-04-13 10:22:45",1631499
-6302,5036,-1389,"2022-04-13 10:22:45",1632492
-6305,5046,-1388,"2022-04-13 10:22:45",1633485
-6270,5050,-1382,"2022-04-13 10:22:45",1634478
-6293,5074,-1370,"2022-04-13 10:22:45",1635471
-6283,5038,-1363,"2022-04-13 10:22:45",1636464
-6295,5062,-1362,"2022-04-13 10:22:45",1637457
-6288,5047,-1380,"2022-04-13 10:22:45",1638450
-6268,5067,-1367,"2022-04-13 10:22:45",1639443
-6277,5061,-1378,"2022-04-13 10:22:45",1640436
-6298,5038,-1372,"2022-04-13 10:22:45",1641429
-6298,5030,-1375,"2022-04-13 10:22:45",1642422
-6306,5039,-1376,"2022-04-13 10:22:45",1643415
-6310,5054,-1376,"2022-04-13 10:22:45",1644408
-6298,5038,-1376,"2022-04-13 10:22:45",1645401
-6305,5037,-1360,"2022-04-13 10:22:45",1646394
-6269,5050,-1354,"2022-04-13 10:22:45",1647387
-6264,5046,-1358,"2022-04-13 10:22:45",1648380
-6324,5060,-1374,"2022-04-13 10:22:45",1649373
-6303,5043,-1372,"2022-04-13 10:22:45",1650366
-6294,5052,-1360,"2022-04-13 10:22:45",1651359
-6279,5028,-1386,"2022-04-13 10:22:45",1652352
-6304,5041,-1370,"2022-04-13 10:22:45",1653345
-6298,5049,-1379,"2022-04-13 10:22:45",1654338
-6296,5060,-1384,"2022-04-13 10:22:45",1655331
-6284,5064,-1357,"2022-04-13 10:22:45",1656324
-6283,5066,-1351,"2022-04-13 10:22:45",1657317
-6298,5074,-1352,"2022-04-13 10:22:45",1658310
-6294,5060,-1370,"2022-04-13 10:22:45",1659303
-6288,5052,-1380,"2022-04-13 10:22:45",1660296
-6304,5058,-1364,"2022-04-13 10:22:45",1661289
-6288,5059,-1359,"2022-04-13 10:22:45",1662282
-6295,5054,-1356,"2022-04-13 10:22:45",1663275
-6289,5062,-1386,"2022-04-13 10:22:45",1664268
-6311,5039,-1417,"2022-04-13 10:22:45",1665261
-6306,5044,-1386,"2022-04-13 10:22:45",1666254
-6293,5043,-1334,"2022-04-13 10:22:45",1667247
-6312,5046,-1348,"2022-04-13 10:22:45",1668240
-6299,5055,-1385,"2022-04-13 10:22:45",1669233
-6321,5069,-1365,"2022-04-13 10:22:45",1670226
-6300,5054,-1369,"2022-04-13 10:22:45",1671219
-6293,5050,-1373,"2022-04-13 10:22:45",1672212
-6317,5047,-1368,"2022-04-13 10:22:45",1673205
-6294,5047,-1385,"2022-04-13 10:22:45",1674198
-6284,5029,-1355,"2022-04-13 10:22:45",1675191
-6291,5036,-1369,"2022-04-13 10:22:45",1676184
-6285,5028,-1351,"2022-04-13 10:22:45",1677177
-6298,5038,-1356,"2022-04-13 10:22:45",1678170
-6295,5030,-1360,"2022-04-13 10:22:45",1679163
-6288,5037,-1375,"2022-04-13 10:22:45",1680156
-6292,5044,-1390,"2022-04-13 10:22:45",1681149
-6289,5040,-1382,"2022-04-13 10:22:45",1682142
-6302,5053,-1396,"2022-04-13 10:22:45",1683135
-6306,5057,-1382,"2022-04-13 10:22:45",1684128
-6274,5064,-1370,"2022-04-13 10:22:45",1685121
-6295,5053,-1394,"2022-04-13 10:22:45",1686114
-6288,5019,-1392,"2022-04-13 10:22:45",1687107
-6270,5039,-1384,"2022-04-13 10:22:45",1688100
-6294,5031,-1402,"2022-04-13 10:22:45",1689093
-6300,5036,-1390,"2022-04-13 10:22:45",1690086
-6288,5029,-1367,"2022-04-13 10:22:45",1691079
-6298,5034,-1374,"2022-04-13 10:22:45",1692072
-6314,5016,-1376,"2022-04-13 10:22:45",1693065
-6302,5030,-1385,"2022-04-13 10:22:45",1694058
-6286,5049,-1370,"2022-04-13 10:22:45",1695051
-6305,5052,-1360,"2022-04-13 10:22:45",1696044
-6277,5023,-1329,"2022-04-13 10:22:45",1697037
-6288,5069,-1351,"2022-04-13 10:22:45",1698030
-6306,5059,-1397,"2022-04-13 10:22:45",1699023
-6298,5046,-1386,"2022-04-13 10:22:45",1700016
-6291,5056,-1399,"2022-04-13 10:22:45",1701009
-6283,5044,-1380,"2022-04-13 10:22:45",1702002
-6284,5054,-1359,"2022-04-13 10:22:45",1702995
-6285,5041,-1368,"2022-04-13 10:22:45",1703988
-6308,5047,-1374,"2022-04-13 10:22:45",1704981
-6296,5046,-1362,"2022-04-13 10:22:45",1705974
-6294,5045,-1386,"2022-04-13 10:22:45",1706967
-6302,5054,-1380,"2022-04-13 10:22:45",1707960
-6295,5056,-1372,"2022-04-13 10:22:45",1708953
-6288,5043,-1386,"2022-04-13 10:22:45",1709946
-6311,5044,-1386,"2022-04-13 10:22:45",1710939
-6295,5058,-1391,"2022-04-13 10:22:45",1711932
-6313,5036,-1390,"2022-04-13 10:22:45",1712925
-6321,5042,-1386,"2022-04-13 10:22:45",1713918
-6306,5044,-1385,"2022-04-13 10:22:45",1714911
-6284,5018,-1369,"2022-04-13 10:22:45",1715904
-6272,5020,-1364,"2022-04-13 10:22:45",1716897
-6298,5042,-1370,"2022-04-13 10:22:45",1717890
-6288,5043,-1350,"2022-04-13 10:22:45",1718883
-6312,5063,-1370,"2022-04-13 10:22:45",1719876
-6298,5046,-1372,"2022-04-13 10:22:45",1720869
-6297,5052,-1376,"2022-04-13 10:22:45",1721862
-6310,5044,-1352,"2022-04-13 10:22:45",1722855
-6311,5042,-1337,"2022-04-13 10:22:45",1723848
-6313,5045,-1344,"2022-04-13 10:22:45",1724841
-6293,5054,-1355,"2022-04-13 10:22:45",1725834
-6292,5034,-1355,"2022-04-13 10:22:45",1726827
-6281,5054,-1393,"2022-04-13 10:22:45",1727820
-6313,5037,-1364,"2022-04-13 10:22:45",1728813
-6312,5036,-1359,"2022-04-13 10:22:45",1729806
-6314,5046,-1350,"2022-04-13 10:22:45",1730799
-6308,5044,-1356,"2022-04-13 10:22:45",1731792
-6288,5044,-1369,"2022-04-13 10:22:45",1732785
-6286,5050,-1377,"2022-04-13 10:22:45",1733778
-6298,5040,-1386,"2022-04-13 10:22:45",1734771
-6303,5054,-1396,"2022-04-13 10:22:45",1735764
-6288,5038,-1378,"2022-04-13 10:22:45",1736757
-6280,5034,-1372,"2022-04-13 10:22:45",1737750
-6295,5051,-1364,"2022-04-13 10:22:45",1738743
-6298,5052,-1398,"2022-04-13 10:22:45",1739736
-6288,5061,-1375,"2022-04-13 10:22:45",1740729
-6294,5060,-1329,"2022-04-13 10:22:45",1741722
-6308,5061,-1340,"2022-04-13 10:22:45",1742715
-6305,5051,-1374,"2022-04-13 10:22:45",1743708
-6298,5050,-1381,"2022-04-13 10:22:45",1744701
-6303,5054,-1374,"2022-04-13 10:22:45",1745694
-6308,5059,-1380,"2022-04-13 10:22:45",1746687
-6304,5068,-1385,"2022-04-13 10:22:45",1747680
-6299,5086,-1390,"2022-04-13 10:22:45",1748673
-6299,5059,-1360,"2022-04-13 10:22:45",1749666
-6314,5036,-1355,"2022-04-13 10:22:45",1750659
-6303,5046,-1403,"2022-04-13 10:22:45",1751652
-6333,5039,-1384,"2022-04-13 10:22:45",1752645
-6298,5050,-1368,"2022-04-13 10:22:45",1753638
-6274,5027,-1354,"2022-04-13 10:22:45",1754631
-6288,5037,-1355,"2022-04-13 10:22:45",1755624
-6307,5030,-1332,"2022-04-13 10:22:45",1756617
-6303,5052,-1350,"2022-04-13 10:22:45",1757610
-6304,5041,-1379,"2022-04-13 10:22:45",1758603
-6287,5054,-1373,"2022-04-13 10:22:45",1759596
-6284,5026,-1370,"2022-04-13 10:22:45",1760589
-6310,5036,-1397,"2022-04-13 10:22:45",1761582
-6301,5042,-1388,"2022-04-13 10:22:45",1762575
-6310,5057,-1364,"2022-04-13 10:22:45",1763568
-6298,5034,-1370,"2022-04-13 10:22:45",1764561
-6301,5044,-1354,"2022-04-13 10:22:45",1765554
-6300,5059,-1361,"2022-04-13 10:22:45",1766547
-6293,5050,-1376,"2022-04-13 10:22:45",1767540
-6308,5051,-1364,"2022-04-13 10:22:45",1768533
-6288,5055,-1354,"2022-04-13 10:22:45",1769526
-6296,5068,-1353,"2022-04-13 10:22:45",1770519
-6326,5070,-1385,"2022-04-13 10:22:45",1771512
-6285,5071,-1368,"2022-04-13 10:22:45",1772505
-6298,5039,-1364,"2022-04-13 10:22:45",1773498
-6285,5055,-1376,"2022-04-13 10:22:45",1774491
-6285,5082,-1367,"2022-04-13 10:22:45",1775484
-6297,5053,-1372,"2022-04-13 10:22:45",1776477
-6288,5058,-1361,"2022-04-13 10:22:45",1777470
-6285,5039,-1360,"2022-04-13 10:22:45",1778463
-6294,5022,-1364,"2022-04-13 10:22:45",1779456
-6306,5053,-1351,"2022-04-13 10:22:45",1780449
-6298,5061,-1373,"2022-04-13 10:22:45",1781442
-6308,5046,-1364,"2022-04-13 10:22:45",1782435
-6294,5060,-1366,"2022-04-13 10:22:45",1783428
-6295,5040,-1387,"2022-04-13 10:22:45",1784421
-6274,5067,-1369,"2022-04-13 10:22:45",1785414
-6304,5052,-1390,"2022-04-13 10:22:45",1786407
-6308,5034,-1366,"2022-04-13 10:22:45",1787400
-6302,5046,-1364,"2022-04-13 10:22:45",1788393
-6292,5030,-1370,"2022-04-13 10:22:45",1789386
-6289,5035,-1374,"2022-04-13 10:22:45",1790379
-6327,5038,-1371,"2022-04-13 10:22:45",1791372
-6307,5059,-1340,"2022-04-13 10:22:45",1792365
-6255,5047,-1374,"2022-04-13 10:22:45",1793358
-6295,5067,-1372,"2022-04-13 10:22:45",1794351
-6308,5054,-1390,"2022-04-13 10:22:45",1795344
-6285,5049,-1390,"2022-04-13 10:22:45",1796337
-6293,5033,-1379,"2022-04-13 10:22:45",1797330
-6288,5053,-1372,"2022-04-13 10:22:45",1798323
-6299,5051,-1391,"2022-04-13 10:22:45",1799316
-6298,5054,-1376,"2022-04-13 10:22:45",1800309
-6297,5046,-1391,"2022-04-13 10:22:45",1801302
-6286,5071,-1390,"2022-04-13 10:22:45",1802295
-6303,5056,-1382,"2022-04-13 10:22:45",1803288
-6290,5054,-1364,"2022-04-13 10:22:45",1804281
-6303,5051,-1370,"2022-04-13 10:22:45",1805274
-6278,5046,-1388,"2022-04-13 10:22:45",1806267
-6274,5053,-1386,"2022-04-13 10:22:45",1807260
-6294,5040,-1382,"2022-04-13 10:22:45",1808253
-6297,5058,-1357,"2022-04-13 10:22:45",1809246
-6286,5058,-1343,"2022-04-13 10:22:45",1810239
-6294,5066,-1353,"2022-04-13 10:22:45",1811232
-6284,5055,-1361,"2022-04-13 10:22:45",1812225
-6284,5063,-1372,"2022-04-13 10:22:45",1813218
-6293,5044,-1351,"2022-04-13 10:22:45",1814211
-6300,5064,-1380,"2022-04-13 10:22:45",1815204
-6283,5055,-1348,"2022-04-13 10:22:45",1816197
-6289,5039,-1368,"2022-04-13 10:22:45",1817190
-6308,5051,-1366,"2022-04-13 10:22:45",1818183
-6295,5050,-1379,"2022-04-13 10:22:45",1819176
-6308,5054,-1373,"2022-04-13 10:22:45",1820169
-6287,5059,-1370,"2022-04-13 10:22:45",1821162
-6292,5043,-1384,"2022-04-13 10:22:45",1822155
-6284,5044,-1370,"2022-04-13 10:22:45",1823148
-6308,5054,-1363,"2022-04-13 10:22:45",1824141
-6305,5029,-1366,"2022-04-13 10:22:45",1825134
-6303,5042,-1357,"2022-04-13 10:22:45",1826127
-6306,5069,-1386,"2022-04-13 10:22:45",1827120
-6294,5050,-1356,"2022-04-13 10:22:45",1828113
-6278,5036,-1360,"2022-04-13 10:22:45",1829106
-6303,5039,-1388,"2022-04-13 10:22:45",1830099
-6293,5053,-1394,"2022-04-13 10:22:45",1831092
-6272,5033,-1364,"2022-04-13 10:22:45",1832085
-6291,5052,-1352,"2022-04-13 10:22:45",1833078
-6277,5063,-1395,"2022-04-13 10:22:45",1834071
-6302,5046,-1363,"2022-04-13 10:22:45",1835064
-6302,5036,-1371,"2022-04-13 10:22:45",1836057
-6298,5042,-1390,"2022-04-13 10:22:45",1837050
-6273,5038,-1357,"2022-04-13 10:22:45",1838043
-6299,5039,-1340,"2022-04-13 10:22:45",1839036
-6293,5032,-1350,"2022-04-13 10:22:45",1840029
-6293,5047,-1366,"2022-04-13 10:22:45",1841022
-6303,5042,-1390,"2022-04-13 10:22:45",1842015
-6285,5042,-1367,"2022-04-13 10:22:45",1843008
-6318,5055,-1342,"2022-04-13 10:22:45",1844001
-6308,5068,-1356,"2022-04-13 10:22:45",1844994
-6308,5054,-1334,"2022-04-13 10:22:45",1845987
-6293,5042,-1367,"2022-04-13 10:22:45",1846980
-6293,5028,-1379,"2022-04-13 10:22:45",1847973
-6296,5023,-1380,"2022-04-13 10:22:45",1848966
-6315,5037,-1357,"2022-04-13 10:22:45",1849959
-6300,5066,-1367,"2022-04-13 10:22:45",1850952
-6293,5059,-1362,"2022-04-13 10:22:45",1851945
-6290,5060,-1360,"2022-04-13 10:22:45",1852938
-6298,5038,-1379,"2022-04-13 10:22:45",1853931
-6304,5042,-1379,"2022-04-13 10:22:45",1854924
-6303,5043,-1396,"2022-04-13 10:22:45",1855917
-6283,5013,-1365,"2022-04-13 10:22:45",1856910
-6294,5063,-1361,"2022-04-13 10:22:45",1857903
-6298,5096,-1364,"2022-04-13 10:22:45",1858896
-6296,5063,-1398,"2022-04-13 10:22:45",1859889
-6287,5054,-1406,"2022-04-13 10:22:45",1860882
-6288,5054,-1374,"2022-04-13 10:22:45",1861875
-6287,5051,-1369,"2022-04-13 10:22:45",1862868
-6289,5064,-1365,"2022-04-13 10:22:45",1863861
-6299,5072,-1369,"2022-04-13 10:22:45",1864854
-6301,5030,-1381,"2022-04-13 10:22:45",1865847
-6297,5040,-1373,"2022-04-13 10:22:45",1866840
-6278,5076,-1362,"2022-04-13 10:22:45",1867833
-6272,5049,-1390,"2022-04-13 10:22:45",1868826
-6286,5038,-1358,"2022-04-13 10:22:45",1869819
-6270,5041,-1359,"2022-04-13 10:22:45",1870812
-6316,5058,-1359,"2022-04-13 10:22:45",1871805
-6312,5054,-1373,"2022-04-13 10:22:45",1872798
-6308,5060,-1379,"2022-04-13 10:22:45",1873791
-6308,5060,-1374,"2022-04-13 10:22:45",1874784
-6304,5044,-1380,"2022-04-13 10:22:45",1875777
-6297,5065,-1383,"2022-04-13 10:22:45",1876770
-6272,5049,-1369,"2022-04-13 10:22:45",1877763
-6299,5043,-1363,"2022-04-13 10:22:45",1878756
-6301,5060,-1389,"2022-04-13 10:22:45",1879749
-6291,5041,-1404,"2022-04-13 10:22:45",1880742
-6311,5025,-1371,"2022-04-13 10:22:45",1881735
-6291,5054,-1365,"2022-04-13 10:22:45",1882728
-6288,5042,-1360,"2022-04-13 10:22:45",1883721
-6290,5028,-1360,"2022-04-13 10:22:45",1884714
-6294,5038,-1388,"2022-04-13 10:22:45",1885707
-6295,5024,-1355,"2022-04-13 10:22:45",1886700
-6278,5039,-1355,"2022-04-13 10:22:45",1887693
-6304,5055,-1360,"2022-04-13 10:22:45",1888686
-6285,5050,-1371,"2022-04-13 10:22:45",1889679
-6282,5049,-1386,"2022-04-13 10:22:45",1890672
-6295,5056,-1384,"2022-04-13 10:22:45",1891665
-6288,5042,-1386,"2022-04-13 10:22:45",1892658
-6288,5049,-1394,"2022-04-13 10:22:45",1893651
-6294,5030,-1385,"2022-04-13 10:22:45",1894644
-6288,5051,-1375,"2022-04-13 10:22:45",1895637
-6290,5037,-1340,"2022-04-13 10:22:45",1896630
-6308,5018,-1345,"2022-04-13 10:22:45",1897623
-6298,5050,-1351,"2022-04-13 10:22:45",1898616
-6298,5054,-1340,"2022-04-13 10:22:45",1899609
-6314,5038,-1336,"2022-04-13 10:22:45",1900602
-6315,5040,-1376,"2022-04-13 10:22:45",1901595
-6288,5046,-1385,"2022-04-13 10:22:45",1902588
-6288,5037,-1369,"2022-04-13 10:22:45",1903581
-6288,5055,-1372,"2022-04-13 10:22:45",1904574
-6278,5037,-1347,"2022-04-13 10:22:45",1905567
-6288,5057,-1375,"2022-04-13 10:22:45",1906560
-6288,5042,-1367,"2022-04-13 10:22:45",1907553
-6285,5035,-1352,"2022-04-13 10:22:45",1908546
-6296,5047,-1363,"2022-04-13 10:22:45",1909539
-6287,5035,-1359,"2022-04-13 10:22:45",1910532
-6298,5051,-1377,"2022-04-13 10:22:45",1911525
-6292,5053,-1357,"2022-04-13 10:22:45",1912518
-6288,5070,-1350,"2022-04-13 10:22:45",1913511
-6291,5057,-1364,"2022-04-13 10:22:45",1914504
-6272,5054,-1350,"2022-04-13 10:22:45",1915497
-6296,5043,-1354,"2022-04-13 10:22:45",1916490
-6298,5036,-1366,"2022-04-13 10:22:45",1917483
-6304,5060,-1361,"2022-04-13 10:22:45",1918476
-6277,5054,-1356,"2022-04-13 10:22:45",1919469
-6276,5028,-1369,"2022-04-13 10:22:45",1920462
-6277,5050,-1370,"2022-04-13 10:22:45",1921455
-6288,5047,-1364,"2022-04-13 10:22:45",1922448
-6286,5060,-1358,"2022-04-13 10:22:45",1923441
-6308,5074,-1379,"2022-04-13 10:22:45",1924434
-6305,5072,-1365,"2022-04-13 10:22:45",1925427
-6290,5040,-1370,"2022-04-13 10:22:45",1926420
-6298,5040,-1354,"2022-04-13 10:22:45",1927413
-6278,5054,-1364,"2022-04-13 10:22:45",1928406
-6285,5040,-1361,"2022-04-13 10:22:45",1929399
-6301,5040,-1390,"2022-04-13 10:22:45",1930392
-6298,5068,-1374,"2022-04-13 10:22:45",1931385
-6305,5055,-1367,"2022-04-13 10:22:45",1932378
-6304,5076,-1370,"2022-04-13 10:22:45",1933371
-6295,5054,-1360,"2022-04-13 10:22:45",1934364
-6280,5036,-1371,"2022-04-13 10:22:45",1935357
-6296,5057,-1355,"2022-04-13 10:22:45",1936350
-6302,5038,-1348,"2022-04-13 10:22:45",1937343
-6283,5053,-1376,"2022-04-13 10:22:45",1938336
